"","X","tweet","city","movie","day","Sentiment_Score"
"149",149,"Larry Wilmore crossed the line, but I think it was just to balance out all the dollars that Key &amp; Peele's movie will make. #WHCD #Keanu","New York City","Keanu","05.03.2016",0.455714386987944
"150",150,"So the cast from the New movie Keanu said they would never work with that cat again. They said he was such a diva... https://t.co/Abxqzhx540","New York City","Keanu","05.03.2016",0.597117425419299
"151",151,"Movie time #Keanu","New York City","Keanu","05.03.2016",0.2027992896856
"152",152,"Just finished watching The Key &amp; Peele Movie AKA #Keanu. Funniest movie featuring a cute kitty cat ever!","New York City","Keanu","05.03.2016",0.87367566049556
"153",153,"The movie Keanu was so funny<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.03.2016",0.813018846942494
"154",154,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/SLRBwiZzZn","New York City","Keanu","05.03.2016",0.86596038876272
"155",155,"While 'Keanu' beat 'Mother's Day' on Friday, 'The Jungle Book' remains the number one movie at the box office. https://t.co/sxn5Em3AQk","New York City","Keanu","05.03.2016",0.921588444672418
"156",156,"RT @vulture: Keanu Reeves voices Keanu the cat in the movie #Keanu; that<U+0092>s 3 things called ""Keanu"" https://t.co/pz3DAS2aAn https://t.co/5kX<U+0085>","New York City","Keanu","05.03.2016",0.902384957952868
"157",157,"I liked a @YouTube video https://t.co/SMQEM6p3vL Keanu - Movie Review","New York City","Keanu","05.03.2016",0.771551659496892
"158",158,"Saw Keanu, man, damn funny Movie, I enjoy the hell out of it!","New York City","Keanu","05.03.2016",0.989087615982203
"159",159,"Penelope listening to my review of Keanu the movie 
#keanumovie #keanu #rescuecats #rescuekitty<U+0085> https://t.co/ZibumgMbDS","New York City","Keanu","05.03.2016",0.581768248336739
"160",160,"Keanu movie was so much fun and hilarious.#kittenplease","New York City","Keanu","05.03.2016",0.998783547746796
"161",161,"RT @InStyle: As #KEANU hits theaters, 17 famous felines that lead the way for the latest leading cat: https://t.co/rI3bxdYJBO https://t.co/<U+0085>","New York City","Keanu","05.03.2016",0.73110502555152
"162",162,"KEANU was a movie made solely bc they wanted to take many pictures of a cute kitty","New York City","Keanu","05.03.2016",0.212021472177489
"163",163,"JUST SAW KEANU!!! Hilarious movie!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+0088> #KEANU","New York City","Keanu","05.03.2016",0.993929771802701
"164",164,"I liked a @YouTube video https://t.co/VuCN7im9TE Keanu - Movie Review","New York City","Keanu","05.03.2016",0.901219570900002
"165",165,"Celebrity Doctor KEANU's Key and Peele Are Excited to Be Action Movie Stars - Nerdist: Ente... https://t.co/8p5xefcll3 Dr. Gary Rothfeld","New York City","Keanu","05.03.2016",0.423992325793478
"166",166,"'Keanu' Movie's Obsession With George Michael 'A Golden Opportunity,' Says Singer's Manager https://t.co/xCMdzy90N9 via @billboard","New York City","Keanu","05.03.2016",0.0617062078222274
"167",167,"'Keanu': Kitten Comedy Has Plenty of Catnip to Chew On  - ABC News - https://t.co/iwN7dozJID via @ABCAWESOME FILM Even If U don'tLUVCATS","New York City","Keanu","05.03.2016",0.81321545015161
"168",168,"RT @TheMovieSpot_: I think people take cinema too seriously. A movie like #Keanu can be successful and great, while also being mindlessly f<U+0085>","New York City","Keanu","05.03.2016",0.869428145943773
"169",169,"Celebrities Attend 'Keanu' (in theaters now) #NYC Movie Screening @KeyAndPeele  @JordanPeele @KeeganMKey #movienight
https://t.co/K4h27hqjtk","New York City","Keanu","05.03.2016",0.333433010334522
"170",170,"Kitties litter the set of Key and Peele's 'Keanu' https://t.co/2RNvtPZbAR via @usatoday","New York City","Keanu","05.03.2016",0.526787020827677
"171",171,"Go see the movie #KEANU and laugh yourself silly on #Caturday https://t.co/rkyocBEi93","New York City","Keanu","05.03.2016",0.575775385094891
"172",172,"Definitely see Keanu. Good movie.","New York City","Keanu","05.03.2016",0.995331516235918
"173",173,"The day Key &amp; Peele took over an Oakland cat cafe for '#Keanu' https://t.co/wH1hTz95Yq #gosugurus https://t.co/0NfbyM3XZx","New York City","Keanu","05.03.2016",0.710867713325739
"174",174,"@Erica4NY Kitten-Cat lover? Fun movie  A Riot Lover-escape from politics TRUMP-go see *KEANU* PEELE&amp;KEY &amp; that KITTEN u Will ADORE -LAUGH","New York City","Keanu","05.03.2016",0.991571968565117
"175",175,"[Mashable] The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/7jKopitNSc","New York City","Keanu","05.03.2016",0.635194246454172
"176",176,"Movie Time With @nadinefattohi! #Keanu @ Amc Dine-In Theatre At Menlo Park Mall https://t.co/oy5XKK4EBB","New York City","Keanu","05.03.2016",0.903383629478665
"177",177,"Mashable: The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/bya0GHsJ8m","New York City","Keanu","05.03.2016",0.635770268636819
"178",178,"#Mashable The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/tZkaVcHyRO","New York City","Keanu","05.03.2016",0.612282912886448
"179",179,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/uSEP1dn1wC","New York City","Keanu","05.03.2016",0.538386222749473
"180",180,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/gU2aah4l4d","New York City","Keanu","05.03.2016",0.468565744571998
"181",181,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/zh9rVW7PJc","New York City","Keanu","05.03.2016",0.320161251588381
"182",182,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/NexTeO2vJf","New York City","Keanu","05.03.2016",0.352634076947493
"183",183,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/qNiS7CHqic","New York City","Keanu","05.03.2016",0.83310105297917
"184",184,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/QvAhyethYC","New York City","Keanu","05.03.2016",0.421282399551463
"185",185,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/sSx0FwRh23 via @mashable","New York City","Keanu","05.03.2016",0.618125393824361
"186",186,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/gRrPH1IDjf","New York City","Keanu","05.03.2016",0.871460926935307
"187",187,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/EvDR4WguJD","New York City","Keanu","05.03.2016",0.856126393778973
"188",188,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/Iu8FYYoahn","New York City","Keanu","05.03.2016",0.480943107146841
"189",189,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/WPRUys4ICu","New York City","Keanu","05.03.2016",0.874558002426636
"190",190,"#mashable The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better tha... https://t.co/9WX8p9VK5Z","New York City","Keanu","05.03.2016",0.671343058361608
"191",191,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu' https://t.co/jI6tHHIwG0","New York City","Keanu","05.03.2016",0.478529777693567
"192",192,"@n__miami The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better tha... https://t.co/zk9a77rpjy","New York City","Keanu","05.03.2016",0.586737176582305
"193",193,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/fm2moeaPNQ","New York City","Keanu","05.03.2016",0.88023148286029
"194",194,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/rPVLyjtply","New York City","Keanu","05.03.2016",0.847052583386886
"195",195,"The day Key &amp; Peele took over an Oakland cat cafe for 'Keanu': 
OAKLAND, Calif. <U+0097> What's better than Key &amp; Pe... https://t.co/7wGogrWMg1","New York City","Keanu","05.03.2016",0.808851544103123
"196",196,"#Watching #Movie #KEANU @ #AMC Empire 25 #TimesSquare #NYC. #JordanPeele #KeeganMichaelKey<U+0085> https://t.co/0ILXaEg5Zo","New York City","Keanu","05.03.2016",0.751066882926958
"197",197,"#Watching #Movie #KEANU @ #AMC Empire 25 #TimesSquare #NYC. #JordanPeele #KeeganMichaelKey<U+0085> https://t.co/zpT5qJdsgO","New York City","Keanu","05.03.2016",0.832279975507959
"198",198,"Keanu, what a great movie to see on your birthday, so funny, I just laughed my ass off so hard https://t.co/39P7KX5fhm","New York City","Keanu","05.03.2016",0.996257049868751
"199",199,"Keanu review: Key and Peele (and a kitten) are very funny. They deserve a better movie. - Vox https://t.co/u1yDwv4Oam","New York City","Keanu","05.03.2016",0.674126660594569
"200",200,"My buddy @atrubens co-wrote the movie KEANU. It is in theaters now. Go see it. It rules. I promise. https://t.co/Vzd8NnOH8z","New York City","Keanu","05.03.2016",0.861285584998748
"201",201,"RT @Tribeca: Why @saulnier_jeremy's @GreenRoomMovie is a strong early contender for 2016's best thriller. https://t.co/EKnyjHbVcK https://t<U+0085>","New York City","Keanu","05.03.2016",0.988283484252805
"202",202,"The fact that keanu is a movie bothers me.  RT @THR: Box office: 'Keanu' beats 'Mother's Day' on Friday; 'Jungle Book' stays No. 1","New York City","Keanu","05.03.2016",0.98655660542608
"203",203,"RT @alamogreaterny: In honor of Alien Day and KEANU, tell us who your favorite movie cat is. And see KEANU too! https://t.co/1AfsdtK843 htt<U+0085>","New York City","Keanu","05.03.2016",0.591796345427642
"204",204,"In honor of Alien Day and KEANU, tell us who your favorite movie cat is. And see KEANU too! https://t.co/1AfsdtK843 https://t.co/vvcHBMvDsm","New York City","Keanu","05.03.2016",0.686333246215202
"205",205,"Watch ""The Neon Demon Official Trailer #1 (2016) - Elle Fanning, Keanu Reeves Horror Movie HD"" on YouTube - https://t.co/wlZXsW5j4u","New York City","Keanu","05.03.2016",0.56472147764978
"206",206,"when your friend watches a movie and starts acting different... #gangstakitty #gangstacat #KEANU https://t.co/hUeFWnFPeS","New York City","Keanu","05.03.2016",0.528367454537649
"207",207,"RT @LaughingSquid: Key &amp; Peele Talk About Their New Movie Keanu While Eating Increasingly Spicy Hot Wings https://t.co/u0lq3x20ab https://t<U+0085>","New York City","Keanu","05.03.2016",0.773445919590177
"208",208,"I liked a @YouTube video https://t.co/fzAlIgaYXO Keanu - Movie Review","New York City","Keanu","05.03.2016",0.881090738002161
"209",209,"RT @GregoireNYC: I loved the movie #KEANU because I love Key and Peele and I love kittens. There was a middle section w. no kittens and tha<U+0085>","New York City","Keanu","05.03.2016",0.200822988807723
"210",210,"there is no fucking way 'keanu' is a good movie","New York City","Keanu","05.03.2016",0.711366328479994
"211",211,"Lmaoo I saw the @KeanuMovie , I also think any cat lover would appreciate this movie #KEANU <ed><U+00A0><U+00BD><ed><U+00B8><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.03.2016",0.710606520928766
"212",212,"This week was my happy go lucky week. Saw and played Ratchet &amp; Clank, then laughed uncontrollably during Keanu. A movie night well spent","New York City","Keanu","05.03.2016",0.98933830040417
"213",213,"This movie was too funny (@ Regal Cinemas Battery Park 11 - @regalmovies for Keanu in New York, NY) https://t.co/vWDhsSKftq","New York City","Keanu","05.03.2016",0.484263951498499
"214",214,"I loved the movie #KEANU because I love Key and Peele and I love kittens. There was a middle section w. no kittens and that was the worst.","New York City","Keanu","05.03.2016",0.0232742825941506
"215",215,"Who can resist a cute kitten that dodges bullets in slow-mo and dresses like 50 Cent? https://t.co/EKnyjGUklc #KEANU https://t.co/aa3nIPP9u1","New York City","Keanu","05.03.2016",0.653430203033623
"216",216,"anyways, i saw the movie ""keanu"" today, it was good and mad funny <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","New York City","Keanu","05.03.2016",0.98903347972304
"217",217,"Our review for Keanu, the Key and Peele movie with stars funnier than their script: https://t.co/jNHo4fMjzb https://t.co/RCMl1WrbdN","New York City","Keanu","05.03.2016",0.78069826500925
"218",218,"#KEANU was hysterical!!! Go see this movie.","New York City","Keanu","05.03.2016",0.858406436939312
"219",219,"I liked a @YouTube video from @schmoesknow https://t.co/BzRBsovkXs KEANU MOVIE REVIEW","New York City","Keanu","05.03.2016",0.636139541085082
"220",220,"4 big paws up for Keanu. Great movie.","New York City","Keanu","05.03.2016",0.992610180207776
"221",221,"RT @Allure_magazine: It took more cats than you'd think to film the movie #Keanu: https://t.co/8CXS42LH3O @KeanuMovie https://t.co/NoayF9W2<U+0085>","New York City","Keanu","05.03.2016",0.574521360275538
"222",222,"Key &amp; Peele are hilarious! Can't wait to see this movie. #Keanu https://t.co/tTrw0RrLId","New York City","Keanu","05.03.2016",0.999572017752182
"223",223,"#KEANU GREAT MOVIE !!!!!!!!!!! OMG","New York City","Keanu","05.03.2016",0.995732173415021
"224",224,"@Gatorkitten donts worry your movie #Gator No Mice is Safe , Academy Award winner..#Keanu has nothings on you","New York City","Keanu","05.03.2016",0.499711222144792
"225",225,"@Gatorkitten Do you minds sharing the limelight with this #Keanu kitten? I thinks you need a agent and movie","New York City","Keanu","05.03.2016",0.744491366139771
"226",226,"RT @EW: #Keanu is a solid first step into movie stardom for both Key and Peele. Our review: https://t.co/fWi4BVCnWt https://t.co/lCkKGypOKu","New York City","Keanu","05.03.2016",0.935579285227934
"227",227,"Sixth row for the cat movie. Let's go Key and Peele. Laugh time. #KEANU","New York City","Keanu","05.03.2016",0.694804009884748
"228",228,"MEOW @jordanpeele: ""we've won Hollywood. We just got a George Michael soundtrack to our kitten movie"" I'm in! #KEANU https://t.co/W63lZ5RDS9","New York City","Keanu","05.03.2016",0.867576493314753
"229",229,"I really want to see @KeyAndPeele's new movie #Keanu. It looks so funny, and its Key and Peele","New York City","Keanu","05.03.2016",0.910186241898923
"230",230,"when you're friend watches a movie and starts acting different #GANGSTAKITTY #Keanu<U+0085> https://t.co/FIO0g13nxJ","New York City","Keanu","05.03.2016",0.894614499615109
"231",231,"Slept a lot while watching 'Keanu' that is honestly not a comment in the movie but while I was awake I did not laugh much.","New York City","Keanu","05.03.2016",0.161219762060814
"232",232,"#KEANU Review ""Overall, this movie is hilarious in the best way...""  @KeanuMovie https://t.co/JB5FUNDHjQ https://t.co/66AFtOwQSx","New York City","Keanu","05.03.2016",0.997291616219056
"233",233,"Raven-Symone, Yandy Smith &amp; Cast Members Of <U+0091>Black Ink Crew<U+0092> Attend<U+0085> https://t.co/xNQ2PSGtyv #radiorema #teamfytl","New York City","Keanu","05.03.2016",0.528142761363198
"234",234,"Raven-Symone, Yandy Smith &amp; Cast Members Of <U+0091>Black Ink Crew<U+0092> Attend <U+0091>Keanu<U+0092> Movie Screening: The<U+0085> https://t.co/u1j2PBCikN | @vibemagazine","New York City","Keanu","05.03.2016",0.425859929697485
"235",235,"Seaford platform. Going to see the movie #Keanu with my fav gamer, Paris Marie! B4 she gets too famous to see me,Ha! https://t.co/DWYfRq5JhZ","New York City","Keanu","05.03.2016",0.836959416407221
"236",236,"RT @IBTimes: The tricky transition from sketch to film #KEANU https://t.co/jHNglZWT2e https://t.co/KisLp94IwG","New York City","Keanu","05.03.2016",0.859845285192323
"237",237,"Key &amp; Peele Talk About Their New Movie Keanu While Eating Increasingly Spicy Hot Wings https://t.co/u0lq3x20ab https://t.co/XXxfXku28S","New York City","Keanu","05.03.2016",0.925827734412585
"238",238,"Calling it now. Funniest movie of the year. #KEANU https://t.co/8lMuYWxatu","New York City","Keanu","05.03.2016",0.932520087691295
"239",239,"As #KEANU hits theaters, 17 famous felines that lead the way for the latest leading cat: https://t.co/rI3bxdYJBO https://t.co/IMiNvO1QqO","New York City","Keanu","05.03.2016",0.785330198134642
"240",240,"RT @anjelliclecats: Excited about the movie KEANU? So are we! To celebrate we've launched the Anjellicle Cats Keanu Ka$h Raffle.... https:/<U+0085>","New York City","Keanu","05.03.2016",0.634558533771346
"241",241,"It kind of sucks, to put it nicely. But hey, what do I know, some people really like it. Cats do! https://t.co/VVhZnRjMNt #Keanu #KeanuMovie","New York City","Keanu","05.03.2016",0.690438475420076
"242",242,"RT @WhatToWatchAOL: We asked @KeeganMKey and @JordanPeele what's their favorite movie based on a sketch #KEANU https://t.co/Uf4B0hgaET http<U+0085>","New York City","Keanu","05.03.2016",0.873445993741365
"243",243,"There are so many reasons to be optimistic about our moviegoing future. Our new podcast explains why: https://t.co/0LoeGtbmAL","New York City","Keanu","05.03.2016",0.986176224855392
